200
5
0
957772,1048099,128.806457519531,131.571960449219,127.886962890625,127.774658203125,127.051696777344,126.890258789063,128.820495605469,129.669799804688,129.087219238281,129.178466796875,127.985229492188,0,0,131.221008300781,128.799438476563,129.76806640625,0,130.020751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.028198242188,130.89111328125,132.112426757813,130.72265625,127.514953613281,128.848571777344,129.908447265625,130.729675292969,0,129.557495117188,134.218139648438,130.083923339844,129.213562011719,130.189208984375,126.419982910156,130.799865722656,127.058715820313,129.557495117188,129.697875976563,127.781677246094,127.507934570313,131.438598632813,126.862182617188,126.560363769531,128.294067382813,128.799438476563,129.052124023438,128.638000488281,130.322570800781,130.119018554688,0,0,0,0,130.287475585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.97119140625,128.897705078125,128.251953125,130.491027832031,129.7119140625,129.683837890625,0,0,127.711486816406,126.616516113281,128.378295898438,129.234619140625,128.08349609375,129.073181152344,127.276306152344,127.051696777344,127.2412109375,127.093811035156,125.542602539063,124.777526855469,128.244934082031,127.648315429688,126.96044921875,130.806884765625,130.343627929688,128.974914550781,129.087219238281,129.164428710938,131.810607910156,0,131.719360351563,0,133.495178222656,0,0,0,0,0,0,0,0,0,0,0,93.5989379882813,0,93.0865478515625,0,0,58,38,62,44,51,38,36,62,60,46,49,0,0,25,44,26,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,41,49,62,36,58,42,0,41,35,48,49,35,44,37,73,52,62,68,72,30,65,47,31,38,45,29,34,29,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,36,31,36,37,0,0,27,28,29,33,31,28,49,48,38,50,33,42,26,45,43,36,60,62,31,39,32,0,30,0,26,0,0,0,0,0,0,0,0,0,0,0,35,0,29,0,0
957773,1048099,129.255676269531,131.326293945313,127.879943847656,127.809753417969,129.922485351563,128.616943359375,130.336608886719,127.908020019531,129.396057128906,129.732971191406,127.655334472656,131.171875,0,128.146667480469,128.280029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.659484863281,131.642150878906,129.894409179688,130.357666015625,131.206970214844,131.073608398438,127.669372558594,128.455505371094,128.848571777344,130.126037597656,126.125183105469,130.083923339844,130.8349609375,129.410095214844,131.403503417969,128.504638671875,129.901428222656,129.115295410156,128.462524414063,127.992248535156,127.571105957031,128.08349609375,127.325439453125,128.350219726563,129.269714355469,127.676391601563,126.651611328125,128.392333984375,128.932800292969,131.221008300781,130.44189453125,129.529418945313,0,0,0,0,130.182189941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.929504394531,130.55419921875,129.578552246094,129.964599609375,129.459228515625,129.845275878906,0,129.817199707031,127.514953613281,0,128.708190917969,0,129.0380859375,129.754028320313,131.22802734375,129.31884765625,128.855590820313,128.75732421875,126.862182617188,128.08349609375,126.293640136719,0,126.300659179688,126.497192382813,129.367980957031,130.940246582031,130.343627929688,129.76806640625,129.957580566406,129.817199707031,132.287902832031,131.887817382813,133.565368652344,134.000549316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.98828125,0,0,52,51,61,54,38,32,33,54,56,48,46,30,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,35,35,43,52,54,40,46,40,39,43,38,48,36,35,34,31,57,51,84,58,75,26,46,48,29,38,41,26,36,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,34,37,41,27,0,33,27,0,26,0,33,28,34,38,40,50,54,29,34,0,28,31,34,33,57,52,41,41,29,33,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
957774,1048099,129.459228515625,131.129760742188,128.497619628906,127.943115234375,130.020751953125,127.760620117188,130.933227539063,127.929077148438,129.20654296875,130.231323242188,128.652038574219,131.171875,0,128.729248046875,130.119018554688,128.652038574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.259826660156,131.298217773438,0,129.725952148438,130.013732910156,130.72265625,130.512084960938,128.616943359375,130.133056640625,128.820495605469,130.813903808594,127.451782226563,129.108276367188,129.99267578125,128.659057617188,130.989379882813,128.939819335938,128.055419921875,128.799438476563,128.020324707031,128.287048339844,127.592163085938,128.385314941406,127.40966796875,0,128.967895507813,127.732543945313,127.318420410156,127.802734375,129.424133300781,0,129.901428222656,130.617370605469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.939819335938,130.315551757813,129.452209472656,129.304809570313,128.448486328125,0,131.852722167969,129.866333007813,0,0,129.234619140625,130.210266113281,127.40966796875,129.894409179688,130.954284667969,129.54345703125,128.687133789063,129.761047363281,126.574401855469,129.185485839844,127.416687011719,0,126.742858886719,126.040954589844,129.9365234375,130.701599121094,130.378723144531,129.311828613281,129.929504394531,129.360961914063,130.582275390625,130.680541992188,133.832092285156,134.239196777344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,52,57,52,34,35,37,51,57,55,44,26,0,33,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,38,33,39,57,41,37,53,38,29,43,40,46,30,44,37,30,63,56,81,54,72,0,49,43,35,28,38,0,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,31,38,41,0,31,30,0,0,26,27,32,39,30,38,37,36,64,40,31,0,31,29,34,36,60,61,38,40,27,32,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957775,1048099,129.473266601563,131.087646484375,127.220153808594,128.638000488281,0,0,129.382019042969,129.20654296875,129.024047851563,130.743713378906,131.845703125,0,129.662780761719,128.399353027344,129.627685546875,0,130.820922851563,130.968322753906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.758178710938,0,131.466674804688,130.933227539063,131.22802734375,130.357666015625,128.92578125,130.1611328125,127.802734375,0,128.209838867188,128.343200683594,128.827514648438,129.234619140625,132.315979003906,126.721801757813,129.838256835938,125.044250488281,126.602478027344,128.560791015625,129.178466796875,128.974914550781,128.216857910156,124.953002929688,128.462524414063,126.876220703125,125.760192871094,129.157409667969,128.904724121094,0,130.996398925781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.494323730469,128.974914550781,129.915466308594,130.308532714844,0,130.32958984375,128.53271484375,0,129.831237792969,126.721801757813,128.230895996094,128.167724609375,129.290771484375,128.609924316406,128.750305175781,126.455078125,126.279602050781,130.89111328125,128.988952636719,0,125.956726074219,129.515380859375,128.616943359375,129.2626953125,129.017028808594,128.939819335938,130.820922851563,0,133.214416503906,133.109130859375,134.140930175781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,60,50,0,0,36,49,55,52,38,0,32,50,31,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,42,33,38,46,50,38,52,0,39,43,39,46,35,55,45,72,57,67,82,44,72,50,45,41,42,33,31,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,27,37,0,29,27,0,30,40,33,32,35,29,44,60,46,31,25,0,30,33,42,57,61,27,36,0,31,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957776,1048098,129.311828613281,130.757751464844,127.753601074219,127.985229492188,131.080627441406,131.670227050781,128.539733886719,128.8134765625,128.883666992188,128.876647949219,130.090942382813,131.719360351563,132.203674316406,129.010009765625,130.856018066406,129.873352050781,129.697875976563,131.67724609375,132.652893066406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.751159667969,0,0,130.069885253906,130.968322753906,131.438598632813,131.094665527344,130.975341796875,129.82421875,130.231323242188,131.347351074219,128.918762207031,127.100830078125,127.528991699219,129.403076171875,132.46337890625,129.101257324219,127.564086914063,127.290344238281,127.325439453125,127.704467773438,128.729248046875,129.789123535156,129.389038085938,128.771362304688,127.0166015625,127.732543945313,127.206115722656,128.041381835938,130.799865722656,130.1611328125,0,130.154113769531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.522399902344,0,129.810180664063,129.220581054688,129.213562011719,0,130.533142089844,0,129.950561523438,129.178466796875,128.357238769531,126.96044921875,127.753601074219,127.564086914063,128.343200683594,128.652038574219,0,128.848571777344,127.100830078125,126.806030273438,0,126.300659179688,123.338623046875,131.305236816406,131.129760742188,130.813903808594,129.417114257813,130.336608886719,128.230895996094,131.024475097656,130.77880859375,131.066589355469,0,0,134.105834960938,0,0,0,0,0,0,0,0,0,0,0,0,0,94.111328125,0,0,57,36,69,43,33,29,37,40,53,57,45,34,30,32,42,25,28,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,37,39,39,49,57,50,32,25,34,35,50,48,36,32,47,46,45,61,75,80,55,51,55,56,42,32,32,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,40,44,0,36,0,27,41,26,34,42,42,47,47,0,37,52,34,0,35,26,32,28,41,64,54,38,36,48,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
957777,1048098,128.890686035156,128.652038574219,128.287048339844,128.771362304688,129.508361816406,0,130.062866210938,129.999694824219,129.101257324219,128.722229003906,130.484008789063,0,131.305236816406,0,130.996398925781,130.848999023438,0,130.175170898438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.378723144531,130.182189941406,130.294494628906,132.042236328125,130.589294433594,130.406799316406,128.8134765625,127.620239257813,127.957153320313,0,128.258972167969,129.199523925781,132.91259765625,128.357238769531,131.796569824219,131.298217773438,130.378723144531,126.883239746094,130.076904296875,128.848571777344,129.459228515625,129.403076171875,128.820495605469,127.950134277344,126.714782714844,130.399780273438,128.153686523438,131.291198730469,130.806884765625,130.715637207031,131.887817382813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.581848144531,130.231323242188,130.090942382813,130.231323242188,130.512084960938,0,130.378723144531,126.911315917969,127.908020019531,128.778381347656,129.494323730469,128.673095703125,127.936096191406,127.528991699219,129.9365234375,127.662353515625,126.602478027344,128.244934082031,126.5673828125,0,0,127.6904296875,130.771789550781,130.210266113281,130.055847167969,128.876647949219,128.729248046875,130.89111328125,131.635131835938,0,132.561645507813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,50,33,32,0,39,45,50,30,40,0,25,0,33,33,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,31,52,50,40,42,37,39,0,46,46,44,47,45,38,44,68,80,77,71,60,45,55,38,34,38,41,30,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,42,32,28,0,29,28,37,26,32,34,42,53,41,38,59,26,30,0,0,35,34,41,41,63,55,38,34,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957778,1048099,129.508361816406,131.305236816406,129.929504394531,129.136352539063,128.890686035156,0,130.919189453125,129.88037109375,130.877075195313,129.9365234375,130.308532714844,131.354370117188,131.614074707031,0,131.67724609375,131.305236816406,132.337036132813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.803588867188,0,0,130.785827636719,129.796142578125,130.6103515625,131.78955078125,129.501342773438,131.164855957031,128.53271484375,128.799438476563,128.560791015625,0,125.753173828125,129.915466308594,131.080627441406,128.462524414063,132.456359863281,130.294494628906,130.287475585938,127.262268066406,130.484008789063,128.104553222656,129.859313964844,129.662780761719,128.399353027344,126.455078125,127.936096191406,130.568237304688,128.827514648438,130.343627929688,131.424560546875,131.803588867188,130.455932617188,132.315979003906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.108276367188,130.44189453125,130.2734375,129.459228515625,0,0,129.150390625,127.395629882813,128.602905273438,0,0,128.834533691406,127.311401367188,127.472839355469,130.680541992188,126.749877929688,126.862182617188,127.030639648438,127.718505859375,0,127.276306152344,0,130.315551757813,129.999694824219,129.480285644531,129.024047851563,128.8134765625,130.617370605469,131.824645996094,131.382446289063,132.161560058594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,38,38,36,0,42,43,41,32,34,30,25,0,35,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,32,47,35,49,60,48,51,49,42,0,38,41,35,52,48,40,42,60,54,74,63,54,46,60,37,39,39,49,28,36,26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,30,30,0,0,31,29,39,0,0,30,46,46,34,51,63,41,30,0,27,0,39,53,58,56,52,42,33,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957779,1048099,128.967895507813,133.614501953125,131.136779785156,129.241638183594,126.349792480469,125.507507324219,130.66650390625,129.20654296875,130.715637207031,128.785400390625,131.375427246094,131.78955078125,131.199951171875,131.249084472656,130.926208496094,131.101684570313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.168579101563,131.431579589844,129.831237792969,129.929504394531,131.62109375,129.550476074219,130.596313476563,127.557067871094,129.985656738281,128.792419433594,0,127.093811035156,130.182189941406,129.304809570313,128.623962402344,129.817199707031,130.315551757813,128.504638671875,128.455505371094,129.999694824219,129.283752441406,129.010009765625,129.627685546875,127.893981933594,126.73583984375,129.052124023438,130.420837402344,128.897705078125,129.718933105469,131.354370117188,131.852722167969,132.049255371094,133.151245117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.596313476563,0,129.185485839844,129.31884765625,130.519104003906,130.89111328125,130.083923339844,0,128.680114746094,129.550476074219,129.080200195313,129.466247558594,0,0,126.609497070313,127.255249023438,132.540588378906,127.395629882813,127.304382324219,128.638000488281,128.287048339844,129.382019042969,126.96044921875,0,129.255676269531,129.080200195313,129.010009765625,128.167724609375,129.010009765625,130.954284667969,131.593017578125,132.484436035156,132.596740722656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.7847290039063,93.3392333984375,0,0,51,28,29,37,41,36,47,40,42,28,34,32,25,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,38,47,36,54,44,55,44,41,0,38,47,38,50,46,43,41,53,69,71,70,58,48,54,35,35,40,42,27,32,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,37,30,27,33,32,0,32,27,25,26,0,0,58,46,29,56,46,36,29,27,34,0,28,47,45,46,43,44,37,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0
957780,1048098,128.820495605469,0,128.834533691406,126.1181640625,130.66650390625,0,127.585144042969,129.466247558594,130.827941894531,131.326293945313,0,129.775085449219,131.810607910156,131.635131835938,131.600036621094,130.238342285156,130.3857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.01416015625,131.536865234375,0,130.848999023438,130.575256347656,131.922912597656,132.470397949219,131.965026855469,133.41796875,131.635131835938,126.932373046875,0,133.782958984375,131.810607910156,128.160705566406,127.311401367188,127.318420410156,130.919189453125,126.7919921875,129.4873046875,128.722229003906,130.589294433594,129.129333496094,132.01416015625,127.500915527344,128.504638671875,127.662353515625,127.107849121094,128.434448242188,130.140075683594,132.96875,0,132.189636230469,132.716064453125,0,0,0,123.310546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.3642578125,0,128.799438476563,130.813903808594,129.971618652344,128.974914550781,0,0,128.153686523438,0,128.546752929688,0,129.845275878906,127.564086914063,126.700744628906,130.259399414063,128.701171875,127.74658203125,129.838256835938,126.3427734375,129.592590332031,0,0,0,127.669372558594,131.550903320313,133.186340332031,132.786254882813,129.599609375,131.080627441406,132.084350585938,131.571960449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.364013671875,93.4375,0,0,40,0,37,36,26,0,29,34,36,27,0,28,31,33,44,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,36,53,42,38,39,28,38,47,0,36,27,50,51,67,36,38,37,55,71,83,48,61,36,43,46,29,53,29,0,27,29,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,33,26,42,35,0,0,25,0,30,0,27,26,43,27,32,47,44,44,28,0,0,0,32,35,36,34,46,41,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0
957781,1048099,131.635131835938,127.458801269531,0,127.578125,128.30810546875,127.536010742188,126.588439941406,126.6796875,131.045532226563,0,132.154541015625,128.181762695313,132.505493164063,130.729675292969,130.519104003906,130.631408691406,0,0,130.491027832031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.96875,130.596313476563,130.210266113281,130.371704101563,131.915893554688,131.396484375,131.522827148438,129.754028320313,130.673522949219,126.17431640625,128.273010253906,130.006713867188,134.477844238281,128.350219726563,132.793273925781,131.0595703125,129.087219238281,129.943542480469,129.985656738281,129.838256835938,128.553771972656,129.929504394531,129.782104492188,127.360534667969,127.648315429688,127.943115234375,126.742858886719,128.034362792969,130.940246582031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.378295898438,130.617370605469,130.427856445313,130.589294433594,130.189208984375,0,127.479858398438,0,129.066162109375,129.417114257813,126.749877929688,129.192504882813,128.251953125,128.630981445313,131.171875,128.055419921875,0,128.020324707031,127.114868164063,0,0,132.737121582031,127.156982421875,132.46337890625,128.897705078125,128.848571777344,130.21728515625,131.087646484375,132.091369628906,131.024475097656,133.403930664063,132.589721679688,130.919189453125,0,0,0,0,0,0,0,0,0,0,0,94.4342041015625,94.4973754882813,92.98828125,0,0,31,31,0,37,41,30,35,39,29,0,36,27,29,28,37,30,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,42,38,49,39,37,27,35,38,40,35,41,59,38,52,35,39,44,53,89,69,51,66,41,42,42,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,38,34,47,0,26,0,29,35,30,26,44,32,33,60,0,26,34,0,0,35,26,28,54,45,40,43,32,30,27,26,34,0,0,0,0,0,0,0,0,0,0,0,28,29,32,0,0
